ticker,market,sector,sub_sector,market_cap,is_etf
KRBL.NS,NSE,Others,Diversified,Small Cap,False
KREBSBIO.BO,BSE,Others,Diversified,Small Cap,False
KREBSBIO.NS,NSE,Others,Diversified,Small Cap,False
KRIDHANINF.BO,BSE,Others,Diversified,Small Cap,False
KRIDHANINF.NS,NSE,Others,Diversified,Small Cap,False
KRISHANA.BO,BSE,Others,Diversified,Small Cap,False
KRISHANA.NS,NSE,Others,Diversified,Small Cap,False
KRISHIVAL.BO,BSE,Others,Diversified,Small Cap,False
KRISHIVAL.NS,NSE,Others,Diversified,Small Cap,False
KRISHNADEF.BO,BSE,Others,Diversified,Small Cap,False
KRISHNADEF.NS,NSE,Others,Diversified,Small Cap,False
KRITI.BO,BSE,Others,Diversified,Small Cap,False
KRITI.NS,NSE,Others,Diversified,Small Cap,False
KRITIKA.BO,BSE,Others,Diversified,Small Cap,False
KRITIKA.NS,NSE,Others,Diversified,Small Cap,False
KRITINUT.BO,BSE,Others,Diversified,Small Cap,False
KRITINUT.NS,NSE,Others,Diversified,Small Cap,False
KRN.BO,BSE,Others,Diversified,Small Cap,False
KRN.NS,NSE,Others,Diversified,Small Cap,False
KRONOX.BO,BSE,Others,Diversified,Small Cap,False
KRONOX.NS,NSE,Others,Diversified,Small Cap,False
KROSS.BO,BSE,Others,Diversified,Small Cap,False
KROSS.NS,NSE,Others,Diversified,Small Cap,False
KRSNAA.BO,BSE,Others,Diversified,Small Cap,False
KRSNAA.NS,NSE,Others,Diversified,Small Cap,False
KRYSTAL.BO,BSE,Others,Diversified,Small Cap,False
KRYSTAL.NS,NSE,Others,Diversified,Small Cap,False
KSB.BO,BSE,Others,Diversified,Small Cap,False
KSB.NS,NSE,Others,Diversified,Small Cap,False
KSCL.BO,BSE,Others,Diversified,Small Cap,False
KSCL.NS,NSE,Others,Diversified,Small Cap,False
KSHINTL.BO,BSE,Others,Diversified,Small Cap,False
KSHINTL.NS,NSE,Others,Diversified,Small Cap,False
KSHITIJPOL.BO,BSE,Others,Diversified,Small Cap,False
KSHITIJPOL.NS,NSE,Others,Diversified,Small Cap,False
KSL.BO,BSE,Others,Diversified,Small Cap,False
KSL.NS,NSE,Others,Diversified,Small Cap,False
KSOLVES.BO,BSE,Others,Diversified,Small Cap,False
KSOLVES.NS,NSE,Others,Diversified,Small Cap,False
KSR.BO,BSE,Others,Diversified,Small Cap,False
KSR.NS,NSE,Others,Diversified,Small Cap,False
KTKBANK.BO,BSE,Others,Diversified,Small Cap,False
KTKBANK.NS,NSE,Others,Diversified,Small Cap,False
KUANTUM.BO,BSE,Others,Diversified,Small Cap,False
KUANTUM.NS,NSE,Others,Diversified,Small Cap,False
LAGNAM.BO,BSE,Others,Diversified,Small Cap,False
LAGNAM.NS,NSE,Others,Diversified,Small Cap,False
LAKPRE.BO,BSE,Others,Diversified,Small Cap,False
LAKPRE.NS,NSE,Others,Diversified,Small Cap,False
LAL.BO,BSE,Others,Diversified,Small Cap,False
LAL.NS,NSE,Others,Diversified,Small Cap,False
LALPATHLAB.BO,BSE,Healthcare,Healthcare,Small Cap,False
LALPATHLAB.NS,NSE,Healthcare,Healthcare,Small Cap,False
LAMBODHARA.BO,BSE,Others,Diversified,Small Cap,False
LAMBODHARA.NS,NSE,Others,Diversified,Small Cap,False
LANCORHOL.BO,BSE,Others,Diversified,Small Cap,False
LANCORHOL.NS,NSE,Others,Diversified,Small Cap,False
LANDMARK.BO,BSE,Others,Diversified,Small Cap,False
LANDMARK.NS,NSE,Others,Diversified,Small Cap,False
LAOPALA.BO,BSE,Others,Diversified,Small Cap,False
LAOPALA.NS,NSE,Others,Diversified,Small Cap,False
LASA.BO,BSE,Others,Diversified,Small Cap,False
LASA.NS,NSE,Others,Diversified,Small Cap,False
LATENTVIEW.BO,BSE,Others,Diversified,Small Cap,False
LATENTVIEW.NS,NSE,Others,Diversified,Small Cap,False
LATTEYS.BO,BSE,Others,Diversified,Small Cap,False
LATTEYS.NS,NSE,Others,Diversified,Small Cap,False
LAURUSLABS.BO,BSE,Healthcare,Healthcare,Small Cap,False
LAURUSLABS.NS,NSE,Healthcare,Healthcare,Small Cap,False
LAXMICOT.BO,BSE,Others,Diversified,Small Cap,False
LAXMICOT.NS,NSE,Others,Diversified,Small Cap,False
LAXMIDENTL.BO,BSE,Others,Diversified,Small Cap,False
LAXMIDENTL.NS,NSE,Others,Diversified,Small Cap,False
LAXMIINDIA.BO,BSE,Others,Diversified,Small Cap,False
LAXMIINDIA.NS,NSE,Others,Diversified,Small Cap,False
LCCINFOTEC.BO,BSE,Others,Diversified,Small Cap,False
LCCINFOTEC.NS,NSE,Others,Diversified,Small Cap,False
LEMERITE.BO,BSE,Others,Diversified,Small Cap,False
LEMERITE.NS,NSE,Others,Diversified,Small Cap,False
LEMONTREE.BO,BSE,Others,Diversified,Small Cap,False
LEMONTREE.NS,NSE,Others,Diversified,Small Cap,False
LENSKART.BO,BSE,Others,Diversified,Small Cap,False
LENSKART.NS,NSE,Others,Diversified,Small Cap,False
LEXUS.BO,BSE,Others,Diversified,Small Cap,False
LEXUS.NS,NSE,Others,Diversified,Small Cap,False
LFIC.BO,BSE,Others,Diversified,Small Cap,False
LFIC.NS,NSE,Others,Diversified,Small Cap,False
LGBBROSLTD.BO,BSE,Others,Diversified,Small Cap,False
LGBBROSLTD.NS,NSE,Others,Diversified,Small Cap,False
LGEINDIA.BO,BSE,Others,Diversified,Small Cap,False
LGEINDIA.NS,NSE,Others,Diversified,Small Cap,False
LGHL.BO,BSE,Others,Diversified,Small Cap,False
LGHL.NS,NSE,Others,Diversified,Small Cap,False
LIBAS.BO,BSE,Others,Diversified,Small Cap,False
LIBAS.NS,NSE,Others,Diversified,Small Cap,False
LIBERTSHOE.BO,BSE,Others,Diversified,Small Cap,False
LIBERTSHOE.NS,NSE,Others,Diversified,Small Cap,False
LICHSGFIN.BO,BSE,Financial Services,Financial Services,Small Cap,False
LICHSGFIN.NS,NSE,Financial Services,Financial Services,Small Cap,False
LICI.BO,BSE,Others,Diversified,Small Cap,False
LICI.NS,NSE,Others,Diversified,Small Cap,False
LIKHITHA.BO,BSE,Others,Diversified,Small Cap,False
LIKHITHA.NS,NSE,Others,Diversified,Small Cap,False
LINC.BO,BSE,Others,Diversified,Small Cap,False
LINC.NS,NSE,Others,Diversified,Small Cap,False
LINCOLN.BO,BSE,Others,Diversified,Small Cap,False
LINCOLN.NS,NSE,Others,Diversified,Small Cap,False
LINDEINDIA.BO,BSE,Others,Diversified,Small Cap,False
LINDEINDIA.NS,NSE,Others,Diversified,Small Cap,False
LIQUIDBEES.NS,NSE,ETF,Liquid ETF,Large Cap,True
LLOYDSENGG.BO,BSE,Others,Diversified,Small Cap,False
LLOYDSENGG.NS,NSE,Others,Diversified,Small Cap,False
LLOYDSENT.BO,BSE,Others,Diversified,Small Cap,False
LLOYDSENT.NS,NSE,Others,Diversified,Small Cap,False
LLOYDSME.BO,BSE,Others,Diversified,Small Cap,False
LLOYDSME.NS,NSE,Others,Diversified,Small Cap,False
LMW.BO,BSE,Others,Diversified,Small Cap,False
LMW.NS,NSE,Others,Diversified,Small Cap,False
LODHA.BO,BSE,Others,Diversified,Small Cap,False
LODHA.NS,NSE,Others,Diversified,Small Cap,False
LOKESHMACH.BO,BSE,Others,Diversified,Small Cap,False
LOKESHMACH.NS,NSE,Others,Diversified,Small Cap,False
LORDSCHLO.BO,BSE,Others,Diversified,Small Cap,False
LORDSCHLO.NS,NSE,Others,Diversified,Small Cap,False
LOTUSDEV.BO,BSE,Others,Diversified,Small Cap,False
LOTUSDEV.NS,NSE,Others,Diversified,Small Cap,False
LOTUSEYE.BO,BSE,Others,Diversified,Small Cap,False
LOTUSEYE.NS,NSE,Others,Diversified,Small Cap,False
LOVABLE.BO,BSE,Others,Diversified,Small Cap,False
LOVABLE.NS,NSE,Others,Diversified,Small Cap,False
LOYALTEX.BO,BSE,Others,Diversified,Small Cap,False
LOYALTEX.NS,NSE,Others,Diversified,Small Cap,False
LPDC.BO,BSE,Others,Diversified,Small Cap,False
LPDC.NS,NSE,Others,Diversified,Small Cap,False
LT.BO,BSE,Infrastructure,Infrastructure,Large Cap,False
LT.NS,NSE,Infrastructure,Infrastructure,Large Cap,False
LTF.BO,BSE,Others,Diversified,Small Cap,False
LTF.NS,NSE,Others,Diversified,Small Cap,False
LTFOODS.BO,BSE,Others,Diversified,Small Cap,False
LTFOODS.NS,NSE,Others,Diversified,Small Cap,False
LTIM.BO,BSE,Information Technology,Information Technology,Small Cap,False
LTIM.NS,NSE,Information Technology,Information Technology,Large Cap,False
LTTS.BO,BSE,Information Technology,Information Technology,Small Cap,False
LTTS.NS,NSE,Information Technology,Information Technology,Mid Cap,False
LUMAXIND.BO,BSE,Others,Diversified,Small Cap,False
LUMAXIND.NS,NSE,Others,Diversified,Small Cap,False
LUMAXTECH.BO,BSE,Others,Diversified,Small Cap,False
LUMAXTECH.NS,NSE,Others,Diversified,Small Cap,False
LUPIN.BO,BSE,Healthcare,Healthcare,Small Cap,False
LUPIN.NS,NSE,Healthcare,Healthcare,Small Cap,False
LUXIND.BO,BSE,Others,Diversified,Small Cap,False
LUXIND.NS,NSE,Others,Diversified,Small Cap,False
LXCHEM.BO,BSE,Others,Diversified,Small Cap,False
LXCHEM.NS,NSE,Others,Diversified,Small Cap,False
LYKALABS.BO,BSE,Others,Diversified,Small Cap,False
LYKALABS.NS,NSE,Others,Diversified,Small Cap,False
LYPSAGEMS.BO,BSE,Others,Diversified,Small Cap,False
LYPSAGEMS.NS,NSE,Others,Diversified,Small Cap,False
MAANALU.BO,BSE,Others,Diversified,Small Cap,False
MAANALU.NS,NSE,Others,Diversified,Small Cap,False
MACPOWER.BO,BSE,Others,Diversified,Small Cap,False
MACPOWER.NS,NSE,Others,Diversified,Small Cap,False
MADHAV.BO,BSE,Others,Diversified,Small Cap,False
MADHAV.NS,NSE,Others,Diversified,Small Cap,False
MADHUCON.BO,BSE,Others,Diversified,Small Cap,False
MADHUCON.NS,NSE,Others,Diversified,Small Cap,False
MADRASFERT.BO,BSE,Others,Diversified,Small Cap,False
MADRASFERT.NS,NSE,Others,Diversified,Small Cap,False
MAGADSUGAR.BO,BSE,Others,Diversified,Small Cap,False
MAGADSUGAR.NS,NSE,Others,Diversified,Small Cap,False
MAGNUM.BO,BSE,Others,Diversified,Small Cap,False
MAGNUM.NS,NSE,Others,Diversified,Small Cap,False
MAHABANK.BO,BSE,Financial Services,Financial Services,Small Cap,False
MAHABANK.NS,NSE,Financial Services,Financial Services,Small Cap,False
MAHAPEXLTD.BO,BSE,Others,Diversified,Small Cap,False
MAHAPEXLTD.NS,NSE,Others,Diversified,Small Cap,False
MAHASTEEL.BO,BSE,Others,Diversified,Small Cap,False
MAHASTEEL.NS,NSE,Others,Diversified,Small Cap,False
MAHEPC.BO,BSE,Others,Diversified,Small Cap,False
MAHEPC.NS,NSE,Others,Diversified,Small Cap,False
MAHESHWARI.BO,BSE,Others,Diversified,Small Cap,False
MAHESHWARI.NS,NSE,Others,Diversified,Small Cap,False
MAHLIFE.BO,BSE,Real Estate,Real Estate,Small Cap,False
MAHLIFE.NS,NSE,Real Estate,Real Estate,Small Cap,False
MAHLOG.BO,BSE,Others,Diversified,Small Cap,False
MAHLOG.NS,NSE,Others,Diversified,Small Cap,False
MAHSCOOTER.BO,BSE,Others,Diversified,Small Cap,False
MAHSCOOTER.NS,NSE,Others,Diversified,Small Cap,False
MAHSEAMLES.BO,BSE,Others,Diversified,Small Cap,False
MAHSEAMLES.NS,NSE,Others,Diversified,Small Cap,False
MAITHANALL.BO,BSE,Others,Diversified,Small Cap,False
MAITHANALL.NS,NSE,Others,Diversified,Small Cap,False
MALLCOM.BO,BSE,Others,Diversified,Small Cap,False
MALLCOM.NS,NSE,Others,Diversified,Small Cap,False
MALUPAPER.BO,BSE,Others,Diversified,Small Cap,False
MALUPAPER.NS,NSE,Others,Diversified,Small Cap,False
MAMATA.BO,BSE,Others,Diversified,Small Cap,False
MAMATA.NS,NSE,Others,Diversified,Small Cap,False
MANAKALUCO.BO,BSE,Others,Diversified,Small Cap,False
MANAKALUCO.NS,NSE,Others,Diversified,Small Cap,False
MANAKCOAT.BO,BSE,Others,Diversified,Small Cap,False
MANAKCOAT.NS,NSE,Others,Diversified,Small Cap,False
MANAKSIA.BO,BSE,Others,Diversified,Small Cap,False
MANAKSIA.NS,NSE,Others,Diversified,Small Cap,False
MANAKSTEEL.BO,BSE,Others,Diversified,Small Cap,False
MANAKSTEEL.NS,NSE,Others,Diversified,Small Cap,False
MANALIPETC.BO,BSE,Others,Diversified,Small Cap,False
MANALIPETC.NS,NSE,Others,Diversified,Small Cap,False
MANAPPURAM.BO,BSE,Others,Diversified,Small Cap,False
MANAPPURAM.NS,NSE,Others,Diversified,Small Cap,False
MANBA.BO,BSE,Others,Diversified,Small Cap,False
MANBA.NS,NSE,Others,Diversified,Small Cap,False
MANCREDIT.BO,BSE,Others,Diversified,Small Cap,False
MANCREDIT.NS,NSE,Others,Diversified,Small Cap,False
MANGALAM.BO,BSE,Others,Diversified,Small Cap,False
MANGALAM.NS,NSE,Others,Diversified,Small Cap,False
MANGLMCEM.BO,BSE,Others,Diversified,Small Cap,False
MANGLMCEM.NS,NSE,Others,Diversified,Small Cap,False
MANINDS.BO,BSE,Others,Diversified,Small Cap,False
MANINDS.NS,NSE,Others,Diversified,Small Cap,False
MANINFRA.BO,BSE,Others,Diversified,Small Cap,False
MANINFRA.NS,NSE,Others,Diversified,Small Cap,False
MANKIND.BO,BSE,Others,Diversified,Small Cap,False
MANKIND.NS,NSE,Others,Diversified,Small Cap,False
MANOMAY.BO,BSE,Others,Diversified,Small Cap,False
MANOMAY.NS,NSE,Others,Diversified,Small Cap,False
MANORAMA.BO,BSE,Others,Diversified,Small Cap,False
MANORAMA.NS,NSE,Others,Diversified,Small Cap,False
MANORG.BO,BSE,Others,Diversified,Small Cap,False
MANORG.NS,NSE,Others,Diversified,Small Cap,False
MANUGRAPH.BO,BSE,Others,Diversified,Small Cap,False
MANUGRAPH.NS,NSE,Others,Diversified,Small Cap,False
MANYAVAR.BO,BSE,Others,Diversified,Small Cap,False
MANYAVAR.NS,NSE,Others,Diversified,Small Cap,False
MAPMYINDIA.BO,BSE,Others,Diversified,Small Cap,False
MAPMYINDIA.NS,NSE,Others,Diversified,Small Cap,False
MARALOVER.BO,BSE,Others,Diversified,Small Cap,False
MARALOVER.NS,NSE,Others,Diversified,Small Cap,False
MARATHON.BO,BSE,Others,Diversified,Small Cap,False
MARATHON.NS,NSE,Others,Diversified,Small Cap,False
MARICO.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
MARICO.NS,NSE,Consumer Goods,Consumer Goods,Mid Cap,False
MARINE.BO,BSE,Others,Diversified,Small Cap,False
MARINE.NS,NSE,Others,Diversified,Small Cap,False
MARKOLINES.BO,BSE,Others,Diversified,Small Cap,False
MARKOLINES.NS,NSE,Others,Diversified,Small Cap,False
MARKSANS.BO,BSE,Others,Diversified,Small Cap,False
MARKSANS.NS,NSE,Others,Diversified,Small Cap,False
MARUTI.BO,BSE,Automobile,Automobile,Large Cap,False
MARUTI.NS,NSE,Automobile,Automobile,Large Cap,False
MASFIN.BO,BSE,Others,Diversified,Small Cap,False
MASFIN.NS,NSE,Others,Diversified,Small Cap,False
MASKINVEST.BO,BSE,Others,Diversified,Small Cap,False
MASKINVEST.NS,NSE,Others,Diversified,Small Cap,False
MASTEK.BO,BSE,Information Technology,Information Technology,Small Cap,False
MASTEK.NS,NSE,Information Technology,Information Technology,Small Cap,False
MASTERTR.BO,BSE,Others,Diversified,Small Cap,False
MASTERTR.NS,NSE,Others,Diversified,Small Cap,False
MATRIMONY.BO,BSE,Others,Diversified,Small Cap,False
MATRIMONY.NS,NSE,Others,Diversified,Small Cap,False
MAWANASUG.BO,BSE,Others,Diversified,Small Cap,False
MAWANASUG.NS,NSE,Others,Diversified,Small Cap,False
MAXESTATES.BO,BSE,Others,Diversified,Small Cap,False
MAXESTATES.NS,NSE,Others,Diversified,Small Cap,False
MAXHEALTH.BO,BSE,Healthcare,Healthcare,Small Cap,False
MAXHEALTH.NS,NSE,Healthcare,Healthcare,Small Cap,False
MAXIND.BO,BSE,Others,Diversified,Small Cap,False
MAXIND.NS,NSE,Others,Diversified,Small Cap,False
MAYURUNIQ.BO,BSE,Others,Diversified,Small Cap,False
MAYURUNIQ.NS,NSE,Others,Diversified,Small Cap,False
MAZDA.BO,BSE,Others,Diversified,Small Cap,False
MAZDA.NS,NSE,Others,Diversified,Small Cap,False
MAZDOCK.BO,BSE,Others,Diversified,Small Cap,False
MAZDOCK.NS,NSE,Others,Diversified,Small Cap,False
MBAPL.BO,BSE,Others,Diversified,Small Cap,False
MBAPL.NS,NSE,Others,Diversified,Small Cap,False
MBEL.BO,BSE,Others,Diversified,Small Cap,False
MBEL.NS,NSE,Others,Diversified,Small Cap,False
MBLINFRA.BO,BSE,Others,Diversified,Small Cap,False
MBLINFRA.NS,NSE,Others,Diversified,Small Cap,False
MCL.BO,BSE,Others,Diversified,Small Cap,False
MCL.NS,NSE,Others,Diversified,Small Cap,False
MCLEODRUSS.BO,BSE,Others,Diversified,Small Cap,False
MCLEODRUSS.NS,NSE,Others,Diversified,Small Cap,False
MCLOUD.BO,BSE,Others,Diversified,Small Cap,False
MCLOUD.NS,NSE,Others,Diversified,Small Cap,False
MCX.BO,BSE,Others,Diversified,Small Cap,False
MCX.NS,NSE,Others,Diversified,Small Cap,False
MEDANTA.BO,BSE,Others,Diversified,Small Cap,False
MEDANTA.NS,NSE,Others,Diversified,Small Cap,False
MEDIASSIST.BO,BSE,Others,Diversified,Small Cap,False
MEDIASSIST.NS,NSE,Others,Diversified,Small Cap,False
MEDICAMEQ.BO,BSE,Others,Diversified,Small Cap,False
MEDICAMEQ.NS,NSE,Others,Diversified,Small Cap,False
MEDICO.BO,BSE,Others,Diversified,Small Cap,False
MEDICO.NS,NSE,Others,Diversified,Small Cap,False
MEDPLUS.BO,BSE,Others,Diversified,Small Cap,False
MEDPLUS.NS,NSE,Others,Diversified,Small Cap,False
MEESHO.BO,BSE,Others,Diversified,Small Cap,False
MEESHO.NS,NSE,Others,Diversified,Small Cap,False
MEGASOFT.BO,BSE,Others,Diversified,Small Cap,False
MEGASOFT.NS,NSE,Others,Diversified,Small Cap,False
MEGASTAR.BO,BSE,Others,Diversified,Small Cap,False
MEGASTAR.NS,NSE,Others,Diversified,Small Cap,False
MEIL.BO,BSE,Others,Diversified,Small Cap,False
MEIL.NS,NSE,Others,Diversified,Small Cap,False
MENONBE.BO,BSE,Others,Diversified,Small Cap,False
MENONBE.NS,NSE,Others,Diversified,Small Cap,False
MEP.BO,BSE,Others,Diversified,Small Cap,False
MEP.NS,NSE,Others,Diversified,Small Cap,False
METROBRAND.BO,BSE,Others,Diversified,Small Cap,False
METROBRAND.NS,NSE,Others,Diversified,Small Cap,False
METROPOLIS.BO,BSE,Healthcare,Healthcare,Small Cap,False
METROPOLIS.NS,NSE,Healthcare,Healthcare,Small Cap,False
MFML.BO,BSE,Others,Diversified,Small Cap,False
MFML.NS,NSE,Others,Diversified,Small Cap,False
MFSL.BO,BSE,Others,Diversified,Small Cap,False
MFSL.NS,NSE,Others,Diversified,Small Cap,False
MGEL.BO,BSE,Others,Diversified,Small Cap,False
MGEL.NS,NSE,Others,Diversified,Small Cap,False
MGL.BO,BSE,Oil & Gas,Oil & Gas,Small Cap,False
MGL.NS,NSE,Oil & Gas,Oil & Gas,Small Cap,False
MHLXMIRU.BO,BSE,Others,Diversified,Small Cap,False
MHLXMIRU.NS,NSE,Others,Diversified,Small Cap,False
MHRIL.BO,BSE,Others,Diversified,Small Cap,False
MHRIL.NS,NSE,Others,Diversified,Small Cap,False
MICEL.BO,BSE,Others,Diversified,Small Cap,False
MICEL.NS,NSE,Others,Diversified,Small Cap,False
MIDCAPETF.NS,NSE,ETF,Index ETF,Mid Cap,True
MIDHANI.BO,BSE,Others,Diversified,Small Cap,False
MIDHANI.NS,NSE,Others,Diversified,Small Cap,False
MIDWESTLTD.BO,BSE,Others,Diversified,Small Cap,False
MIDWESTLTD.NS,NSE,Others,Diversified,Small Cap,False
MINDACORP.BO,BSE,Others,Diversified,Small Cap,False
MINDACORP.NS,NSE,Others,Diversified,Small Cap,False
MINDTECK.BO,BSE,Others,Diversified,Small Cap,False
MINDTECK.NS,NSE,Others,Diversified,Small Cap,False
MIRCELECTR.BO,BSE,Others,Diversified,Small Cap,False
MIRCELECTR.NS,NSE,Others,Diversified,Small Cap,False
MIRZAINT.BO,BSE,Others,Diversified,Small Cap,False
MIRZAINT.NS,NSE,Others,Diversified,Small Cap,False
MITCON.BO,BSE,Others,Diversified,Small Cap,False
MITCON.NS,NSE,Others,Diversified,Small Cap,False
MITTAL.BO,BSE,Others,Diversified,Small Cap,False
MITTAL.NS,NSE,Others,Diversified,Small Cap,False
MKPL.BO,BSE,Others,Diversified,Small Cap,False
MKPL.NS,NSE,Others,Diversified,Small Cap,False
MMFL.BO,BSE,Others,Diversified,Small Cap,False
MMFL.NS,NSE,Others,Diversified,Small Cap,False
MMP.BO,BSE,Others,Diversified,Small Cap,False
MMP.NS,NSE,Others,Diversified,Small Cap,False
MMTC.BO,BSE,Others,Diversified,Small Cap,False
MMTC.NS,NSE,Others,Diversified,Small Cap,False
MOBIKWIK.BO,BSE,Others,Diversified,Small Cap,False
MOBIKWIK.NS,NSE,Others,Diversified,Small Cap,False
MODINATUR.BO,BSE,Others,Diversified,Small Cap,False
MODINATUR.NS,NSE,Others,Diversified,Small Cap,False
MODIRUBBER.BO,BSE,Others,Diversified,Small Cap,False
MODIRUBBER.NS,NSE,Others,Diversified,Small Cap,False
MODIS.BO,BSE,Others,Diversified,Small Cap,False
MODIS.NS,NSE,Others,Diversified,Small Cap,False
MODISONLTD.BO,BSE,Others,Diversified,Small Cap,False
MODISONLTD.NS,NSE,Others,Diversified,Small Cap,False
MODTHREAD.BO,BSE,Others,Diversified,Small Cap,False
MODTHREAD.NS,NSE,Others,Diversified,Small Cap,False
MOHITIND.BO,BSE,Others,Diversified,Small Cap,False
MOHITIND.NS,NSE,Others,Diversified,Small Cap,False
MOIL.BO,BSE,Metals & Mining,Metals & Mining,Small Cap,False
MOIL.NS,NSE,Metals & Mining,Metals & Mining,Small Cap,False
MOKSH.BO,BSE,Others,Diversified,Small Cap,False
MOKSH.NS,NSE,Others,Diversified,Small Cap,False
MOL.BO,BSE,Others,Diversified,Small Cap,False
MOL.NS,NSE,Others,Diversified,Small Cap,False
MOLDTECH.BO,BSE,Others,Diversified,Small Cap,False
MOLDTECH.NS,NSE,Others,Diversified,Small Cap,False
MOLDTKPAC.BO,BSE,Others,Diversified,Small Cap,False
MOLDTKPAC.NS,NSE,Others,Diversified,Small Cap,False
MOM100.NS,NSE,ETF,Smart Beta ETF,Large Cap,True
MONARCH.BO,BSE,Others,Diversified,Small Cap,False
MONARCH.NS,NSE,Others,Diversified,Small Cap,False
MONEYBOXX.BO,BSE,Others,Diversified,Small Cap,False
MONEYBOXX.NS,NSE,Others,Diversified,Small Cap,False
MONTECARLO.BO,BSE,Others,Diversified,Small Cap,False
MONTECARLO.NS,NSE,Others,Diversified,Small Cap,False
MOREPENLAB.BO,BSE,Others,Diversified,Small Cap,False
MOREPENLAB.NS,NSE,Others,Diversified,Small Cap,False
MOSCHIP.BO,BSE,Others,Diversified,Small Cap,False
MOSCHIP.NS,NSE,Others,Diversified,Small Cap,False
MOTHERSON.BO,BSE,Automobile,Automobile,Small Cap,False
MOTHERSON.NS,NSE,Automobile,Automobile,Mid Cap,False
MOTILALOFS.BO,BSE,Others,Diversified,Small Cap,False
MOTILALOFS.NS,NSE,Others,Diversified,Small Cap,False
MOTISONS.BO,BSE,Others,Diversified,Small Cap,False
MOTISONS.NS,NSE,Others,Diversified,Small Cap,False
MOTOGENFIN.BO,BSE,Others,Diversified,Small Cap,False
MOTOGENFIN.NS,NSE,Others,Diversified,Small Cap,False
MPHASIS.BO,BSE,Information Technology,Information Technology,Small Cap,False
MPHASIS.NS,NSE,Information Technology,Information Technology,Mid Cap,False
MPSLTD.BO,BSE,Others,Diversified,Small Cap,False
MPSLTD.NS,NSE,Others,Diversified,Small Cap,False
MRF.BO,BSE,Automobile,Automobile,Small Cap,False
MRF.NS,NSE,Automobile,Automobile,Small Cap,False
MRPL.BO,BSE,Others,Diversified,Small Cap,False
MRPL.NS,NSE,Others,Diversified,Small Cap,False
MSPL.BO,BSE,Others,Diversified,Small Cap,False
MSPL.NS,NSE,Others,Diversified,Small Cap,False
MSTCLTD.BO,BSE,Others,Diversified,Small Cap,False
MSTCLTD.NS,NSE,Others,Diversified,Small Cap,False
MSUMI.BO,BSE,Others,Diversified,Small Cap,False
MSUMI.NS,NSE,Others,Diversified,Small Cap,False
MTARTECH.BO,BSE,Others,Diversified,Small Cap,False
MTARTECH.NS,NSE,Others,Diversified,Small Cap,False
MTEDUCARE.BO,BSE,Others,Diversified,Small Cap,False
MTEDUCARE.NS,NSE,Others,Diversified,Small Cap,False
MTNL.BO,BSE,Others,Diversified,Small Cap,False
MTNL.NS,NSE,Others,Diversified,Small Cap,False
MUFIN.BO,BSE,Others,Diversified,Small Cap,False
MUFIN.NS,NSE,Others,Diversified,Small Cap,False
MUFTI.BO,BSE,Others,Diversified,Small Cap,False
MUFTI.NS,NSE,Others,Diversified,Small Cap,False
MUKANDLTD.BO,BSE,Others,Diversified,Small Cap,False
MUKANDLTD.NS,NSE,Others,Diversified,Small Cap,False
MUKKA.BO,BSE,Others,Diversified,Small Cap,False
MUKKA.NS,NSE,Others,Diversified,Small Cap,False
MUKTAARTS.BO,BSE,Others,Diversified,Small Cap,False
MUKTAARTS.NS,NSE,Others,Diversified,Small Cap,False
MUNJALAU.BO,BSE,Others,Diversified,Small Cap,False
MUNJALAU.NS,NSE,Others,Diversified,Small Cap,False
MUNJALSHOW.BO,BSE,Others,Diversified,Small Cap,False
MUNJALSHOW.NS,NSE,Others,Diversified,Small Cap,False
MURUDCERA.BO,BSE,Others,Diversified,Small Cap,False
MURUDCERA.NS,NSE,Others,Diversified,Small Cap,False
MUTHOOTCAP.BO,BSE,Others,Diversified,Small Cap,False
MUTHOOTCAP.NS,NSE,Others,Diversified,Small Cap,False
MUTHOOTFIN.BO,BSE,Others,Diversified,Small Cap,False
MUTHOOTFIN.NS,NSE,Others,Diversified,Mid Cap,False
MUTHOOTMF.BO,BSE,Others,Diversified,Small Cap,False
MUTHOOTMF.NS,NSE,Others,Diversified,Small Cap,False
MVGJL.BO,BSE,Others,Diversified,Small Cap,False
MVGJL.NS,NSE,Others,Diversified,Small Cap,False
MWL.BO,BSE,Others,Diversified,Small Cap,False
MWL.NS,NSE,Others,Diversified,Small Cap,False
NACLIND.BO,BSE,Others,Diversified,Small Cap,False
NACLIND.NS,NSE,Others,Diversified,Small Cap,False
NAGAFERT.BO,BSE,Others,Diversified,Small Cap,False
NAGAFERT.NS,NSE,Others,Diversified,Small Cap,False
NAGREEKCAP.BO,BSE,Others,Diversified,Small Cap,False
NAGREEKCAP.NS,NSE,Others,Diversified,Small Cap,False
NAGREEKEXP.BO,BSE,Others,Diversified,Small Cap,False
NAGREEKEXP.NS,NSE,Others,Diversified,Small Cap,False
NAHARCAP.BO,BSE,Others,Diversified,Small Cap,False
NAHARCAP.NS,NSE,Others,Diversified,Small Cap,False
NAHARINDUS.BO,BSE,Others,Diversified,Small Cap,False
NAHARINDUS.NS,NSE,Others,Diversified,Small Cap,False
NAHARPOLY.BO,BSE,Others,Diversified,Small Cap,False
NAHARPOLY.NS,NSE,Others,Diversified,Small Cap,False
